bitcount
18197606 27
18252154 35
18307580 58
18351295 31
18406069 33
18455896 35
18510424 39
18558117 39
18603912 46
18668966 28
18707777 17
18769233 20
18813891 28
18867036 31
18917311 21
18968451 29
19021975 19
19076224 15
19119878 13
19171572 24
19229522 24
19273927 21
19330466 23
19371869 13
19427925 22
19481804 17
19528125 25
19585270 25
19635430 28
19692347 11
19737812 19
19793331 15
19840289 20
19890283 26
19936982 18
19992859 20
20041605 18
20099285 22
20153611 19
20203586 25
20254219 21
20295549 44
20349961 19
20392787 14
20456679 18
20480000 0
20531200 0
20582400 0
20633600 0
20684800 0
20736000 0
20787200 0
20838400 0
20889600 0
20940800 0
20992000 0
21043200 0
21094400 0
21145600 0
21196800 0
21248000 0
21299200 0
21350400 0
21401600 0
21452800 0
21504000 0
21555200 0
21606400 0
21657600 0
21708800 0
21760000 0
21811200 0
21862400 0
21913600 0
21964800 0
22016000 0
22067200 0
22118400 0
22169600 0
22220800 0
22272000 0
22323200 0
22374400 0
22425600 0
22476800 0
22528000 0
22579200 0
22630400 0
22681600 0
22732800 0
22784000 0
22835200 0
22886400 0
22937600 0
22988800 0
23040000 0
23091200 0
23142400 0
23193600 0
23244800 0
23296000 0
23347200 0
23398400 0
23449600 0
23500800 0
23552000 0
23603200 0
23654400 0
23705600 0
23756800 0
23808000 0
23859200 0
23910400 0
23961600 0
24012800 0
24064000 0
24115200 0
24166400 0
24217600 0
24268800 0
24320000 0
24371200 0
24422400 0
24473600 0
24524800 0
24576000 0
24627200 0
24678400 0
24729600 0
24780800 0
24832000 0
24883200 0
24934400 0
24985600 0
25036800 0
25088000 0
25139200 0
25190400 0
25241600 0
25292800 0
25344000 0
25395200 0
25446400 0
25497600 0
25548800 0

